date,알루미늄_서구산_excl,알루미늄_서구산_incl,알루미늄_비서구산_excl,알루미늄_비서구산_incl,구리_9999pct이상_excl,구리_9999pct이상_incl,납_9999pct이상_excl,납_9999pct이상_incl,아연_excl,아연_incl,주석_9985pct이상_excl,주석_9985pct이상_incl,주석_9999pct이상_excl,주석_9999pct이상_incl,니켈_합금용_excl,니켈_합금용_incl,니켈_도금용_excl,니켈_도금용_incl
2021-12-02,3381,3720,3372,3710,11354,12490,2954,3250,4090,4500,48199,53020,48272,53100,24627,27090,24727,27200
2021-12-01,3354,3690,3336,3670,11481,12630,2963,3260,4145,4560,48554,53410,48627,53490,24754,27230,24854,27340
2021-11-30,3372,3710,3354,3690,11681,12850,2963,3260,4172,4590,48909,53800,48981,53880,25236,27760,25336,27870
2021-11-29,3363,3700,3345,3680,11572,12730,2963,3260,4200,4620,48418,53260,48490,53340,24945,27440,25045,27550
2021-11-26,3472,3820,3454,3800,11927,13120,2954,3250,4272,4700,49681,54650,49754,54730,25818,28400,25918,28510
2021-11-25,3436,3780,3418,3760,11890,13080,2927,3220,4254,4680,49918,54910,49990,54990,25945,28540,26045,28650
2021-11-24,3399,3740,3381,3720,11818,13000,2909,3200,4245,4670,48718,53590,48790,53670,25363,27900,25463,28010
2021-11-23,3418,3760,3399,3740,11809,12990,2899,3190,4263,4690,48436,53280,48509,53360,25272,27800,25372,27910
2021-11-22,3409,3750,3390,3730,11709,12880,2836,3120,4118,4530,48118,52930,48190,53010,24899,27390,24999,27500
2021-11-19,3336,3670,3318,3650,11372,12510,2818,3100,3999,4400,48036,52840,48109,52920,24299,26730,24399,26840
2021-11-18,3327,3660,3318,3650,11290,12420,2863,3150,4036,4440,47509,52260,47572,52330,23972,26370,24072,26480
2021-11-17,3272,3600,3254,3580,11445,12590,2936,3230,4045,4450,46909,51600,46981,51680,23681,26050,24072,26480
2021-11-16,3354,3690,3336,3670,11581,12740,2981,3280,4036,4440,46890,51580,46963,51660,23981,26380,24381,26820
2021-11-15,3409,3750,3390,3730,11754,12930,3027,3330,4090,4500,47272,52000,47345,52080,24436,26880,24836,27320
2021-11-12,,,,,11736,12910,3036,3340,4118,4530,47172,51890,47245,51970,24163,26580,24563,27020
2021-11-11,,,,,11609,12770,2999,3300,4145,4560,46663,51330,46736,51410,24163,26580,24554,27010
2021-11-10,3209,3530,3190,3510,11645,12810,2981,3280,4118,4530,46718,51390,46781,51460,23645,26010,24036,26440
2021-11-09,,,,,11872,13060,3036,3340,4136,4550,46645,51310,46709,51380,24009,26410,24409,26850
2021-11-08,,,,,11709,12880,3018,3320,4100,4510,46336,50970,46409,51050,23809,26190,24199,26620
2021-11-05,,,,,11618,12780,3018,3320,4109,4520,45472,50020,45536,50090,23418,25760,23818,26200
2021-11-04,,,3327,3660,11554,12710,3045,3350,4190,4610,46409,51050,46472,51120,23445,25790,23845,26230
2021-11-03,3363,3700,3345,3680,11627,12790,3018,3320,4200,4620,45654,50220,45727,50300,23836,26220,24227,26650
2021-11-02,,,3390,3730,11909,13100,3045,3350,4236,4660,46472,51120,46545,51200,24009,26410,24399,26840
2021-11-01,,,3363,3700,11609,12770,3036,3340,4254,4680,46763,51440,46827,51510,23536,25890,23927,26320
2021-10-29,3409,3750,3399,3740,11654,12820,3090,3400,4236,4660,44409,48850,44472,48920,23699,26070,24090,26500
2021-10-28,3327,3660,3318,3650,11436,12580,3036,3340,4181,4600,43790,48170,43854,48240,23527,25880,23918,26310
2021-10-27,3499,3850,3490,3840,11754,12930,3081,3390,4272,4700,46127,50740,46199,50820,24281,26710,24672,27140
2021-10-26,,,3545,3900,11899,13090,3090,3400,4318,4750,46418,51060,46481,51130,24627,27090,25018,27520
2021-10-25,3572,3930,3563,3920,11736,12910,3109,3420,4345,4780,46399,51040,46463,51110,24063,26470,24454,26900
2021-10-22,3627,3990,3618,3980,11999,13200,3063,3370,4318,4750,46181,50800,46254,50880,24254,26680,24645,27110
2021-10-21,3799,4180,3790,4170,12436,13680,3090,3400,4454,4900,47018,51720,47081,51790,25399,27940,25790,28370
2021-10-20,3863,4250,3854,4240,12499,13750,3036,3340,4372,4810,46481,51130,46554,51210,24418,26860,24809,27290
2021-10-19,3954,4350,3945,4340,13554,14910,3099,3410,4663,5130,47154,51870,47227,51950,24490,26940,24890,27380
2021-10-18,3936,4330,3927,4320,12590,13850,3045,3350,4781,5260,46209,50830,46272,50900,24418,26860,24809,27290
2021-10-15,3890,4280,3881,4270,12154,13370,2999,3300,4454,4900,45718,50290,45790,50370,23618,25980,24018,26420
2021-10-14,3863,4250,3845,4230,11781,12960,2972,3270,4318,4750,45563,50120,45636,50200,23299,25630,23699,26070
2021-10-13,3872,4260,3863,4250,11545,12700,2909,3200,4145,4560,45745,50320,45818,50400,23463,25810,23863,26250
2021-10-12,3854,4240,3845,4230,11609,12770,2936,3230,4081,4490,45481,50030,45554,50110,23554,25910,23954,26350
2021-10-08,3699,4070,3690,4060,11190,12310,2854,3140,3845,4230,43981,48380,44054,48460,22427,24670,22827,25110
2021-10-07,3654,4020,3645,4010,10927,12020,2818,3100,3809,4190,44127,48540,44190,48610,22236,24460,22627,24890
2021-10-06,3672,4040,3654,4020,11036,12140,2818,3100,3836,4220,43890,48280,43963,48360,22245,24470,22636,24900
2021-10-05,3663,4030,3645,4010,11136,12250,2809,3090,3799,4180,43118,47430,43190,47510,22000,24200,22390,24630
2021-10-01,3581,3940,3572,3930,10718,11790,2718,2990,3745,4120,42527,46780,42590,46850,21936,24130,22327,24560
2021-09-30,3636,4000,3618,3980,10836,11920,2754,3030,3781,4160,43827,48210,43900,48290,22400,24640,22409,24650
2021-09-29,3681,4050,3663,4030,10981,12080,2809,3090,3818,4200,44218,48640,44290,48720,22709,24980,22709,24980
2021-09-28,3581,3940,3563,3920,11018,12120,2772,3050,3781,4160,43127,47440,43190,47510,23018,25320,23018,25320
2021-09-27,3618,3980,3599,3960,10981,12080,2763,3040,3854,4240,45054,49560,45127,49640,23536,25890,23536,25890
2021-09-24,3654,4020,3636,4000,10900,11990,2709,2980,3809,4190,43454,47800,43527,47880,23481,25830,23481,25830
2021-09-23,3645,4010,3627,3990,10918,12010,2700,2970,3718,4090,43009,47310,43072,47380,23309,25640,23309,25640
2021-09-17,3554,3910,3536,3890,10945,12040,2790,3070,3781,4160,41154,45270,41218,45340,23454,25800,23454,25800
2021-09-16,3572,3930,3554,3910,11236,12360,2827,3110,3763,4140,41127,45240,41200,45320,24154,26570,24154,26570
2021-09-15,3499,3850,3481,3830,11027,12130,2872,3160,3736,4110,40181,44200,40254,44280,23699,26070,23699,26070
2021-09-14,3599,3960,3581,3940,11218,12340,2909,3200,3790,4170,40636,44700,40700,44770,23945,26340,23945,26340
2021-09-13,3618,3980,3599,3960,11309,12440,2945,3240,3818,4200,40536,44590,40609,44670,24590,27050,24590,27050
2021-09-10,3518,3870,3499,3850,10945,12040,2936,3230,3763,4140,40227,44250,40300,44330,24336,26770,24336,26770
2021-09-09,3445,3790,3427,3770,10754,11830,2927,3220,3736,4110,38627,42490,38700,42570,23718,26090,23718,26090
2021-09-08,3372,3710,3354,3690,10790,11870,2909,3200,3690,4060,38009,41810,38072,41880,23299,25630,23299,25630
2021-09-07,3390,3730,3372,3710,10909,12000,2927,3220,3645,4010,38918,42810,38981,42880,23454,25800,23454,25800
2021-09-06,3345,3680,3327,3660,10890,11980,2981,3280,3636,4000,38990,42890,39063,42970,23636,26000,23645,26010
2021-09-03,3327,3660,3309,3640,10863,11950,3018,3320,3627,3990,39745,43720,39809,43790,23363,25700,23363,25700
2021-09-02,3327,3660,3309,3640,10790,11870,2981,3280,3618,3980,39709,43680,39781,43760,23136,25450,23145,25460
2021-09-01,3381,3720,3363,3700,11036,12140,2972,3270,3654,4020,40245,44270,40318,44350,23409,25750,23418,25760
2021-08-31,3318,3650,3309,3640,10981,12080,3063,3370,3672,4040,40281,44310,40345,44380,22845,25130,22845,25130
2021-08-30,3318,3650,3318,3650,11009,12110,3063,3370,3681,4050,40354,44390,40427,44470,22890,25180,22890,25180
2021-08-27,3281,3610,3272,3600,10890,11980,3072,3380,3681,4050,40000,44000,40072,44080,22627,24890,22627,24890
2021-08-26,3272,3600,3263,3590,10927,12020,3090,3400,3709,4080,39554,43510,39627,43590,23027,25330,23027,25330
2021-08-25,3254,3580,3245,3570,10918,12010,3063,3370,3690,4060,39209,43130,39272,43200,22854,25140,22854,25140
2021-08-24,3272,3600,3263,3590,10909,12000,3099,3410,3609,3970,38636,42500,38700,42570,22809,25090,22809,25090
2021-08-23,3218,3540,3209,3530,10663,11730,3099,3410,3636,4000,38800,42680,38863,42750,22427,24670,22427,24670
2021-08-20,3209,3530,3199,3520,10454,11500,3109,3420,3654,4020,39772,43750,39836,43820,22254,24480,22254,24480
2021-08-19,3190,3510,3181,3500,10536,11590,3118,3430,3672,4040,42245,46470,42309,46540,22690,24960,22690,24960
2021-08-18,3272,3600,3263,3590,10845,11930,3090,3400,3718,4090,42990,47290,43063,47370,23209,25530,23209,25530
2021-08-17,3254,3580,3245,3570,11000,12100,3054,3360,3718,4090,42681,46950,42745,47020,23418,25760,23418,25760
2021-08-13,3190,3510,3181,3500,10945,12040,2936,3230,3645,4010,41990,46190,42063,46270,23454,25800,23454,25800
2021-08-12,3181,3500,3172,3490,10954,12050,2945,3240,3690,4060,42336,46570,42400,46640,22990,25290,22990,25290
2021-08-11,3145,3460,3136,3450,10900,11990,2863,3150,3618,3980,41727,45900,41790,45970,22381,24620,22381,24620
2021-08-10,3099,3410,3090,3400,10681,11750,2800,3080,3545,3900,41163,45280,41227,45350,21890,24080,21890,24080
2021-08-09,3127,3440,3118,3430,10772,11850,2827,3110,3572,3930,41154,45270,41218,45340,22536,24790,22536,24790
2021-08-06,3145,3460,3136,3450,10818,11900,2954,3250,3636,4000,41363,45500,41436,45580,22872,25160,22872,25160
2021-08-05,3118,3430,3109,3420,10790,11870,2990,3290,3572,3930,41418,45560,41490,45640,22609,24870,22609,24870
2021-08-04,3154,3470,3145,3460,10918,12010,3009,3310,3581,3940,41700,45870,41772,45950,22872,25160,22763,25040
2021-08-03,3199,3520,3190,3510,11118,12230,3009,3310,3681,4050,41618,45780,41681,45850,23081,25390,23490,25840
2021-08-02,3181,3500,3172,3490,11145,12260,2981,3280,3663,4030,41436,45580,41500,45650,23099,25410,23518,25870
2021-07-30,3163,3480,3145,3460,11218,12340,2954,3250,3609,3970,41427,45570,41490,45640,23245,25570,23227,25550
2021-07-29,3118,3430,3099,3410,11145,12260,2945,3240,3609,3970,41000,45100,41063,45170,23063,25370,23045,25350
2021-07-28,3045,3350,3027,3330,11190,12310,2927,3220,3590,3950,40736,44810,40800,44880,22763,25040,22736,25010
2021-07-27,3072,3380,3063,3370,11299,12430,2990,3290,3645,4010,41609,45770,41681,45850,23272,25600,23254,25580
2021-07-26,3045,3350,3027,3330,10918,12010,2981,3280,3572,3930,41136,45250,41209,45330,22809,25090,22781,25060
2021-07-23,3018,3320,2999,3300,10818,11900,2990,3290,3536,3890,40600,44660,40663,44730,22263,24490,22263,24490
2021-07-22,2990,3290,2972,3270,10745,11820,2918,3210,3536,3890,39900,43890,39963,43960,21936,24130,21936,24130
2021-07-21,2990,3290,2981,3280,10690,11760,2899,3190,3563,3920,39736,43710,39800,43780,21981,24180,21981,24180
2021-07-20,2936,3230,2918,3210,10536,11590,2818,3100,3581,3940,39590,43550,39654,43620,21681,23850,21681,23850
2021-07-19,2990,3290,2972,3270,10690,11760,2836,3120,3590,3950,39609,43570,39681,43650,22245,24470,22245,24470
2021-07-16,3036,3340,3018,3320,10781,11860,2854,3140,3554,3910,38954,42850,39027,42930,21945,24140,21945,24140
2021-07-15,3054,3360,3045,3350,10672,11740,2836,3120,3527,3880,39018,42920,39081,42990,21863,24050,21863,24050
2021-07-14,3063,3370,3045,3350,10727,11800,2845,3130,3527,3880,38645,42510,38718,42590,22027,24230,22027,24230
2021-07-13,3009,3310,2990,3290,10745,11820,2881,3170,3545,3900,38327,42160,38400,42240,21945,24140,21954,24150
2021-07-12,3027,3330,3009,3310,10881,11970,2881,3170,3581,3940,38018,41820,38081,41890,22100,24310,22100,24310
2021-07-09,2954,3250,2936,3230,10627,11690,2836,3120,3518,3870,37827,41610,37890,41680,21509,23660,21509,23660
2021-07-08,2999,3300,2981,3280,10709,11780,2800,3080,3527,3880,37654,41420,37727,41500,21336,23470,21336,23470
2021-07-07,3009,3310,2990,3290,10472,11520,2790,3070,3472,3820,37409,41150,37481,41230,20827,22910,20827,22910
2021-07-06,3045,3350,3027,3330,10718,11790,2790,3070,3490,3840,37536,41290,37609,41370,21354,23490,21363,23500
2021-07-05,3063,3370,3045,3350,10600,11660,2836,3120,3490,3840,37627,41390,37700,41470,21354,23490,21354,23490
2021-07-02,2999,3300,2990,3290,10527,11580,2772,3050,3490,3840,37318,41050,37390,41130,21036,23140,21036,23140
2021-07-01,2999,3300,2981,3280,10518,11570,2754,3030,3518,3870,37445,41190,37518,41270,21027,23130,21027,23130
2021-06-30,3027,3330,3018,3320,10309,11340,2836,3120,3509,3860,37918,41710,37990,41790,21209,23330,21236,23360
2021-06-29,2963,3260,2945,3240,10372,11410,2745,3020,3445,3790,37709,41480,37772,41550,21154,23270,21181,23300
2021-06-28,2945,3240,2936,3230,10381,11420,2700,2970,3445,3790,36945,40640,37018,40720,21381,23520,21409,23550
2021-06-25,2909,3200,2899,3190,10454,11500,2709,2980,3472,3820,37090,40800,37154,40870,21409,23550,21436,23580
2021-06-24,2909,3200,2899,3190,10545,11600,2681,2950,3454,3800,36863,40550,36927,40620,21036,23140,21063,23170
2021-06-23,2881,3170,2863,3150,10300,11330,2645,2910,3409,3750,36827,40510,36890,40580,20554,22610,20581,22640
2021-06-22,2872,3160,2854,3140,,,2627,2890,3418,3760,36409,40050,36472,40120,20272,22300,20290,22320
2021-06-21,2854,3140,2845,3130,10127,11140,2618,2880,3399,3740,35927,39520,36000,39600,19881,21870,19909,21900
2021-06-18,2890,3180,2881,3170,10300,11330,2581,2840,3454,3800,36681,40350,36745,40420,19872,21860,19890,21880
2021-06-17,2927,3220,2918,3210,10554,11610,2636,2900,3545,3900,36872,40560,36936,40630,20172,22190,20200,22220
2021-06-16,2918,3210,2899,3190,10445,11490,2600,2860,3545,3900,37345,41080,37409,41150,20263,22290,20290,22320
2021-06-15,2963,3260,2954,3250,,,2636,2900,3554,3910,37063,40770,37136,40850,21090,23200,21118,23230
2021-06-14,2899,3190,2890,3180,,,2636,2900,3536,3890,36918,40610,36981,40680,20709,22780,20736,22810
2021-06-11,2936,3230,2927,3220,10790,11870,2609,2870,3490,3840,36563,40220,36627,40290,20863,22950,20881,22970
2021-06-10,2918,3210,2909,3200,10881,11970,2627,2890,3518,3870,36700,40370,36763,40440,20681,22750,20709,22780
2021-06-09,2899,3190,2881,3170,10854,11940,2609,2870,3518,3870,37045,40750,37109,40820,20445,22490,20472,22520
2021-06-08,2854,3140,2845,3130,,,2572,2830,,,35781,39360,35845,39430,20363,22400,20390,22430
2021-06-07,2890,3180,2881,3170,,,2563,2820,,,37127,40840,37190,40910,20572,22630,20600,22660
2021-06-04,2818,3100,2809,3090,,,2627,2890,3481,3830,35809,39390,35872,39460,20372,22410,20400,22440
2021-06-03,2863,3150,2845,3130,,,2681,2950,3581,3940,37036,40740,37109,40820,20754,22830,20781,22860
2021-06-02,2872,3160,2863,3150,11090,12200,2645,2910,3545,3900,36672,40340,36736,40410,20500,22550,20527,22580
2021-06-01,,,,,,,2627,2890,3554,3910,37027,40730,37100,40810,20563,22620,20590,22650
2021-05-31,,,,,,,2636,2900,3609,3970,37563,41320,37627,41390,20663,22730,20681,22750
2021-05-28,,,,,,,2663,2930,3618,3980,36254,39880,36318,39950,20463,22510,20481,22530
2021-05-27,2809,3090,,,,,2609,2870,3509,3860,35427,38970,35490,39040,19763,21740,19781,21760
2021-05-26,2781,3060,2772,3050,10890,11980,2600,2860,3545,3900,36218,39840,36290,39920,19572,21530,19590,21550
2021-05-25,,,,,,,2581,2840,3518,3870,36463,40110,36527,40180,19745,21720,19763,21740
2021-05-24,,,,,10900,11990,2672,2940,3545,3900,37190,40910,37254,40980,19381,21320,19400,21340
2021-05-21,,,,,11127,12240,2718,2990,3545,3900,37954,41750,38018,41820,19872,21860,19890,21880
2021-05-20,2854,3140,2845,3130,11054,12160,2645,2910,3518,3870,37181,40900,37245,40970,20045,22050,20063,22070
2021-05-18,,,,,11499,12650,2681,2950,3609,3970,36745,40420,36809,40490,20800,22880,20818,22900
2021-05-17,,,,,11299,12430,2600,2860,3509,3860,36100,39710,36172,39790,20272,22300,20281,22310
2021-05-14,,,,,11427,12570,2590,2850,3490,3840,35854,39440,35918,39510,20027,22030,20045,22050
2021-05-13,,,,,11499,12650,2618,2880,3536,3890,36836,40520,36900,40590,20481,22530,20500,22550
2021-05-12,2963,3260,2945,3240,11463,12610,2663,2930,3572,3930,38454,42300,38518,42370,20545,22600,20563,22620
2021-05-11,,,,,11327,12460,2627,2890,3527,3880,37072,40780,37145,40860,20254,22280,20263,22290
2021-05-10,2999,3300,2981,3280,11445,12590,2690,2960,3581,3940,37436,41180,37500,41250,20736,22810,20754,22830
2021-05-07,2963,3260,2954,3250,11136,12250,2681,2950,3509,3860,38827,42710,38900,42790,20663,22730,20681,22750
2021-05-06,2909,3200,2899,3190,10945,12040,2609,2870,3490,3840,37345,41080,37409,41150,20563,22620,20581,22640
2021-05-04,2863,3150,,,10827,11910,2590,2850,3490,3840,36381,40020,36445,40090,20336,22370,20354,22390
2021-05-03,2836,3120,2827,3110,10718,11790,2563,2820,3454,3800,36000,39600,36063,39670,20127,22140,20145,22160
2021-04-30,2836,3120,2827,3110,10745,11820,2509,2760,3427,3770,34981,38480,35054,38560,19563,21520,19818,21800
2021-04-29,2818,3100,2818,3100,10781,11860,2500,2750,3436,3780,35418,38960,35481,39030,19845,21830,20109,22120
2021-04-28,2809,3090,2800,3080,10736,11810,2481,2730,3436,3780,32236,35460,32299,35530,19263,21190,19527,21480
2021-04-27,2827,3110,2818,3100,10663,11730,2472,2720,3436,3780,32245,35470,32309,35540,18972,20870,19236,21160
2021-04-26,2790,3070,2790,3070,10500,11550,2463,2710,3381,3720,32136,35350,32199,35420,18745,20620,19009,20910
2021-04-23,2790,3070,2790,3070,10327,11360,2454,2700,3345,3680,32263,35490,32327,35560,18363,20200,18627,20490
2021-04-22,2800,3080,2800,3080,10372,11410,2418,2660,3336,3670,32418,35660,32481,35730,18536,20390,18790,20670
2021-04-21,2718,2990,2709,2980,10172,11190,2418,2660,3318,3650,32109,35320,32172,35390,18245,20070,18509,20360
2021-04-20,2745,3020,2745,3020,10281,11310,2454,2700,3363,3700,32145,35360,32209,35430,18418,20260,18681,20550
2021-04-19,2727,3000,2718,2990,10100,11110,2445,2690,3372,3710,32163,35380,32227,35450,18681,20550,18945,20840
2021-04-16,2754,3030,2745,3020,10190,11210,2418,2660,3381,3720,32054,35260,32118,35330,18709,20580,18972,20870
2021-04-15,2727,3000,2727,3000,9945,10940,2390,2630,3336,3670,31809,34990,31881,35070,18709,20580,18963,20860
2021-04-14,2718,2990,2718,2990,9836,10820,2400,2640,3318,3650,31599,34760,31663,34830,18618,20480,18881,20770
2021-04-13,2681,2950,2672,2940,9781,10760,2381,2620,3281,3610,31372,34510,31436,34580,18563,20420,18827,20710
2021-04-12,2672,2940,2672,2940,9827,10810,2381,2620,3354,3690,31781,34960,31845,35030,19063,20970,19318,21250
2021-04-09,2681,2950,2681,2950,9881,10870,2372,2610,3372,3710,31554,34710,31618,34780,19218,21140,19481,21430
2021-04-08,2654,2920,2654,2920,9772,10750,2381,2620,3345,3680,31790,34970,31863,35050,18981,20880,19245,21170
2021-04-07,2672,2940,2672,2940,9945,10940,2363,2600,3345,3680,31909,35100,31972,35170,19154,21070,19418,21360
2021-04-06,2663,2930,2663,2930,10036,11040,2372,2610,3318,3650,31227,34350,31290,34420,18700,20570,18963,20860
2021-04-05,2663,2930,2663,2930,10027,11030,2372,2610,3318,3650,31218,34340,31281,34410,18700,20570,18963,20860
2021-04-02,2672,2940,2672,2940,10072,11080,2381,2620,3327,3660,31336,34470,31409,34550,18772,20650,19036,20940
2021-04-01,2663,2930,2654,2920,10063,11070,2400,2640,3381,3720,32309,35540,32381,35620,18609,20470,18872,20760
2021-03-31,2636,2900,2636,2900,9754,10730,2409,2650,3381,3720,30890,33980,30963,34060,18518,20370,18536,20390
2021-03-30,2672,2940,,,9845,10830,2381,2620,3399,3740,31527,34680,31590,34750,18800,20680,18809,20690
2021-03-29,2709,2980,2709,2980,9936,10930,2381,2620,3390,3730,31954,35150,32018,35220,18954,20850,18972,20870
2021-03-26,2654,2920,2654,2920,9772,10750,2345,2580,3336,3670,31627,34790,31690,34860,18754,20630,18763,20640
2021-03-25,2672,2940,2663,2930,9981,10980,2363,2600,3372,3710,30981,34080,31054,34160,18800,20680,18818,20700
2021-03-24,2609,2870,2609,2870,9954,10950,2372,2610,3399,3740,31736,34910,31799,34980,18690,20560,18709,20580
2021-03-23,2672,2940,2663,2930,10090,11100,2400,2640,3427,3770,31872,35060,31945,35140,19027,20930,19045,20950
2021-03-22,2663,2930,2663,2930,10063,11070,2381,2620,3399,3740,32199,35420,32272,35500,18872,20760,18890,20780
2021-03-19,2590,2850,2581,2840,10000,11000,2336,2570,3336,3670,32436,35680,32509,35760,18463,20310,18481,20330
2021-03-18,2618,2880,2618,2880,10054,11060,2336,2570,3390,3730,32090,35300,32154,35370,18609,20470,18627,20490
2021-03-17,2600,2860,2600,2860,9936,10930,2354,2590,3363,3700,30336,33370,30399,33440,18690,20560,18709,20580
2021-03-16,2627,2890,2627,2890,10218,11240,2400,2640,3436,3780,30290,33320,30363,33400,18872,20760,18890,20780
2021-03-15,2572,2830,2572,2830,10127,11140,2400,2640,3363,3700,32518,35770,32581,35840,18600,20460,18618,20480
2021-03-12,2581,2840,2581,2840,10109,11120,2372,2610,3390,3730,34927,38420,35000,38500,18890,20780,18909,20800
2021-03-11,2600,2860,2590,2850,9954,10950,2400,2640,3336,3670,32936,36230,33009,36310,18781,20660,18800,20680
2021-03-10,2590,2850,2590,2850,9836,10820,2418,2660,3354,3690,31454,34600,31518,34670,18790,20670,18800,20680
2021-03-09,2618,2880,2609,2870,10345,11380,2418,2660,3336,3670,31072,34180,31145,34260,18963,20860,18981,20880
